Chromosome	Start	End	Strand	Feature	gene_id	UTR_id
chr19	6979314	6979449	-	3UTR	LOC114841036	LOC114841036:chr19:6979314:6979449:u1
chr19	6982472	6982867	-	3UTR	Vegfb	Vegfb:chr19:6982472:6982867:u2
chr19	6985361	6985382	-	3UTR	Vegfb	Vegfb:chr19:6985361:6985382:u1
chr19	6987911	6987996	-	3UTR	Dnajc4	Dnajc4:chr19:6987911:6987996:u1
chr19	6993019	6993043	-	3UTR	Nudt22	Nudt22:chr19:6993019:6993043:u1
chr19	6998958	6999340	-	3UTR	Fermt3	Fermt3:chr19:6998958:6999340:u1
chr19	7020696	7021098	-	3UTR	Stip1	Stip1:chr19:7020696:7021098:u1
chr19	7092011	7095155	-	3UTR	Flrt1	Flrt1:chr19:7092011:7095155:u1
chr19	7198206	7199041	-	3UTR	Otub1	Otub1:chr19:7198206:7199041:u1
chr19	7215158	7215388	-	3UTR	Cox8a	Cox8a:chr19:7215158:7215388:u1
chr19	7225668	7227949	-	3UTR	Naa40	Naa40:chr19:7225668:7227949:u1
chr19	7275396	7277089	-	3UTR	Mark2	Mark2:chr19:7275396:7277089:u1
chr19	7356464	7358275	-	3UTR	Spindoc	Spindoc:chr19:7356464:7358275:u2
chr19	7373222	7373642	-	3UTR	Spindoc	Spindoc:chr19:7373222:7373642:u1
chr19	7425895	7427829	-	3UTR	Rtn3	Rtn3:chr19:7425895:7427829:u1
chr19	7596656	7598024	-	3UTR	Lgals12	Lgals12:chr19:7596656:7598024:u1
chr19	7673076	7673285	-	3UTR	Slc22a19	Slc22a19:chr19:7673076:7673285:u1
chr19	7781981	7782109	-	3UTR	Slc22a26	Slc22a26:chr19:7781981:7782109:u1
chr19	7864389	7864776	-	3UTR	Slc22a27	Slc22a27:chr19:7864389:7864776:u1
chr19	8062209	8062347	-	3UTR	Slc22a28	Slc22a28:chr19:8062209:8062347:u1
chr19	8160168	8160614	-	3UTR	Slc22a29	Slc22a29:chr19:8160168:8160614:u2
chr19	8161502	8161549	-	3UTR	Slc22a29	Slc22a29:chr19:8161502:8161549:u1
chr19	8335623	8335760	-	3UTR	Slc22a30	Slc22a30:chr19:8335623:8335760:u1
chr19	8706882	8707722	-	3UTR	Slc3a2	Slc3a2:chr19:8706882:8707722:u1
chr19	8772522	8772672	-	3UTR	Tmem179b	Tmem179b:chr19:8772522:8772672:u1
chr19	8774354	8774528	-	3UTR	Taf6l	Taf6l:chr19:8774354:8774528:u1
chr19	8793129	8793390	-	3UTR	Polr2g	Polr2g:chr19:8793129:8793390:u1
chr19	8809075	8811743	-	3UTR	Ttc9c	Ttc9c:chr19:8809075:8811743:u1
chr19	8836929	8838142	-	3UTR	Gng3	Gng3:chr19:8836929:8838142:u1
chr19	8880014	8880466	-	3UTR	Uqcc3	Uqcc3:chr19:8880014:8880466:u1
chr19	8927382	8927668	-	3UTR	Rom1	Rom1:chr19:8927382:8927668:u1
chr19	9083642	9083763	-	3UTR	Scgb1a1	Scgb1a1:chr19:9083642:9083763:u1
chr19	9111719	9112999	-	3UTR	Asrgl1	Asrgl1:chr19:9111719:9112999:u1
chr19	9872295	9872676	-	3UTR	Incenp	Incenp:chr19:9872295:9872676:u1
chr19	9985172	9985385	-	3UTR	Best1	Best1:chr19:9985172:9985385:u1
chr19	10062765	10064262	-	3UTR	Fads2	Fads2:chr19:10062765:10064262:u1
chr19	10199132	10199935	-	3UTR	Fen1	Fen1:chr19:10199132:10199935:u1
chr19	10208271	10210384	-	3UTR	Myrf	Myrf:chr19:10208271:10210384:u1
chr19	10245265	10247663	-	3UTR	Dagla	Dagla:chr19:10245265:10247663:u1
chr19	10455371	10456436	-	3UTR	Lrrc10b	Lrrc10b:chr19:10455371:10456436:u1
chr19	10474235	10474328	-	3UTR	Ppp1r32	Ppp1r32:chr19:10474235:10474328:u2
chr19	10474490	10474498	-	3UTR	Ppp1r32	Ppp1r32:chr19:10474490:10474498:u1
chr19	10500512	10502998	-	3UTR	Sdhaf2	Sdhaf2:chr19:10500512:10502998:u1
chr19	10550461	10551024	-	3UTR	Tmem216	Tmem216:chr19:10550461:10551024:u1
chr19	10570478	10571155	-	3UTR	Tmem138	Tmem138:chr19:10570478:10571155:u2
chr19	10573677	10573966	-	3UTR	Tmem138	Tmem138:chr19:10573677:10573966:u1
chr19	10592197	10592627	-	3UTR	Tkfc	Tkfc:chr19:10592197:10592627:u1
chr19	10668957	10669108	-	3UTR	Pga5	Pga5:chr19:10668957:10669108:u1
chr19	10718143	10718595	-	3UTR	Cd5	Cd5:chr19:10718143:10718595:u2
chr19	10719535	10719537	-	3UTR	Cd5	Cd5:chr19:10719535:10719537:u1
chr19	10789339	10790172	-	3UTR	Cd6	Cd6:chr19:10789339:10790172:u1
chr19	10857829	10858107	-	3UTR	Tmem132a	Tmem132a:chr19:10857829:10858107:u1
chr19	10870661	10871757	-	3UTR	Tmem109	Tmem109:chr19:10870661:10871757:u1
chr19	10914296	10914322	-	3UTR	Zp1	Zp1:chr19:10914296:10914322:u1
chr19	10941481	10943169	-	3UTR	Ccdc86	Ccdc86:chr19:10941481:10943169:u1
chr19	10962295	10962402	-	3UTR	Ms4a10	Ms4a10:chr19:10962295:10962402:u2
chr19	10962935	10962957	-	3UTR	Ms4a10	Ms4a10:chr19:10962935:10962957:u1
chr19	10978307	10979208	-	3UTR	Ms4a15	Ms4a15:chr19:10978307:10979208:u1
chr19	10997025	10997290	-	3UTR	Ms4a18	Ms4a18:chr19:10997025:10997290:u1
chr19	11067471	11067672	-	3UTR	Ms4a8a	Ms4a8a:chr19:11067471:11067672:u1
chr19	11096816	11096936	-	3UTR	Ms4a20	Ms4a20:chr19:11096816:11096936:u1
chr19	11139662	11139806	-	3UTR	Ms4a19	Ms4a19:chr19:11139662:11139806:u2
chr19	11141527	11141530	-	3UTR	Ms4a19	Ms4a19:chr19:11141527:11141530:u1
chr19	11169418	11169936	-	3UTR	Ms4a13	Ms4a13:chr19:11169418:11169936:u1
chr19	11214028	11215009	-	3UTR	Ms4a12	Ms4a12:chr19:11214028:11215009:u1
chr19	11249679	11251664	-	3UTR	Ms4a1	Ms4a1:chr19:11249679:11251664:u1
chr19	11273866	11274196	-	3UTR	Ms4a5	Ms4a5:chr19:11273866:11274196:u1
chr19	11321039	11321516	-	3UTR	Ms4a7	Ms4a7:chr19:11321039:11321516:u1
chr19	11586606	11587085	-	3UTR	Ms4a6d	Ms4a6d:chr19:11586606:11587085:u1
chr19	11615521	11617472	-	3UTR	Ms4a2	Ms4a2:chr19:11615521:11617472:u1
chr19	11629499	11629657	-	3UTR	Ms4a3	Ms4a3:chr19:11629499:11629657:u1
chr19	11647284	11647417	-	3UTR	Oosp2	Oosp2:chr19:11647284:11647417:u1
chr19	11667460	11667689	-	3UTR	Oosp1	Oosp1:chr19:11667460:11667689:u1
chr19	11775118	11776588	-	3UTR	Stx3	Stx3:chr19:11775118:11776588:u4
chr19	11777088	11777092	-	3UTR	Stx3	Stx3:chr19:11777088:11777092:u3
chr19	11777485	11779173	-	3UTR	Stx3	Stx3:chr19:11777485:11779173:u2
chr19	11781567	11781596	-	3UTR	Stx3	Stx3:chr19:11781567:11781596:u1
chr19	11870146	11870182	-	3UTR	Olfr1419	Olfr1419:chr19:11870146:11870182:u1
chr19	12087610	12087854	-	3UTR	Olfr1426	Olfr1426:chr19:12087610:12087854:u1
chr19	12466336	12469475	-	3UTR	Dtx4	Dtx4:chr19:12466336:12469475:u1
chr19	12763528	12763897	-	3UTR	Cntf	Cntf:chr19:12763528:12763897:u1
chr19	12766939	12770038	-	3UTR	Zfp91	Zfp91:chr19:12766939:12770038:u1
chr19	14448072	14449733	-	3UTR	Tle4	Tle4:chr19:14448072:14449733:u1
chr19	15905123	15906045	-	3UTR	Psat1	Psat1:chr19:15905123:15906045:u1
chr19	15955773	15955839	-	3UTR	Cep78	Cep78:chr19:15955773:15955839:u1
chr19	16615366	16616864	-	3UTR	Vps13a	Vps13a:chr19:16615366:16616864:u1
chr19	16872316	16872353	-	3UTR	Foxb2	Foxb2:chr19:16872316:16872353:u1
chr19	17326141	17329072	-	3UTR	Gcnt1	Gcnt1:chr19:17326141:17329072:u1
chr19	17432314	17433392	-	3UTR	Pcsk5	Pcsk5:chr19:17432314:17433392:u2
chr19	17558159	17560713	-	3UTR	Pcsk5	Pcsk5:chr19:17558159:17560713:u1
chr19	18580364	18581269	-	3UTR	Ostf1	Ostf1:chr19:18580364:18581269:u1
chr19	18930609	18937879	-	3UTR	Rorb	Rorb:chr19:18930609:18937879:u1
chr19	20373434	20373713	-	3UTR	Anxa1	Anxa1:chr19:20373434:20373713:u1
chr19	20692953	20693462	-	3UTR	Aldh1a7	Aldh1a7:chr19:20692953:20693462:u1
chr19	20783458	20785093	-	3UTR	Tmc1	Tmc1:chr19:20783458:20785093:u1
chr19	21391307	21395187	-	3UTR	Gda	Gda:chr19:21391307:21395187:u1
chr19	21597313	21598189	-	3UTR	1110059E24Rik	1110059E24Rik:chr19:21597313:21598189:u1
chr19	23206441	23208827	-	3UTR	Smc5	Smc5:chr19:23206441:23208827:u1
chr19	23302609	23303621	-	3UTR	Mamdc2	Mamdc2:chr19:23302609:23303621:u1
chr19	23558760	23558854	-	3UTR	1700028P14Rik	1700028P14Rik:chr19:23558760:23558854:u1
chr19	23972750	23973424	-	3UTR	Fam189a2	Fam189a2:chr19:23972750:23973424:u1
chr19	24094496	24095424	-	3UTR	Tjp2	Tjp2:chr19:24094496:24095424:u1
chr19	24259545	24261902	-	3UTR	Fxn	Fxn:chr19:24259545:24261902:u1
chr19	24294794	24295551	-	3UTR	Pip5k1b	Pip5k1b:chr19:24294794:24295551:u1
chr19	24475779	24476501	-	3UTR	Fam122a	Fam122a:chr19:24475779:24476501:u1
chr19	24678261	24684484	-	3UTR	Pgm5	Pgm5:chr19:24678261:24684484:u1
chr19	24898965	24899499	-	3UTR	Foxd4	Foxd4:chr19:24898965:24899499:u1
chr19	24919916	24920592	-	3UTR	Cbwd1	Cbwd1:chr19:24919916:24920592:u1
chr19	27388698	27390180	-	3UTR	Pum3	Pum3:chr19:27388698:27390180:u1
chr19	27761721	27768454	-	3UTR	Rfx3	Rfx3:chr19:27761721:27768454:u1
chr19	28258851	28262978	-	3UTR	Glis3	Glis3:chr19:28258851:28262978:u1
chr19	28923057	28923702	-	3UTR	4430402I18Rik	4430402I18Rik:chr19:28923057:28923702:u2
chr19	28927649	28927660	-	3UTR	4430402I18Rik	4430402I18Rik:chr19:28927649:28927660:u1
chr19	29020832	29022825	-	3UTR	Ak3	Ak3:chr19:29020832:29022825:u1
chr19	29321354	29321434	-	3UTR	Insl6	Insl6:chr19:29321354:29321434:u1
chr19	29331755	29331819	-	3UTR	Rln1	Rln1:chr19:29331755:29331819:u1
chr19	29348677	29348883	-	3UTR	Plgrkt	Plgrkt:chr19:29348677:29348883:u1
chr19	29609876	29612514	-	3UTR	Ermp1	Ermp1:chr19:29609876:29612514:u1
chr19	29714402	29716007	-	3UTR	9930021J03Rik	9930021J03Rik:chr19:29714402:29716007:u1
chr19	29808108	29809632	-	3UTR	Ranbp6	Ranbp6:chr19:29808108:29809632:u1
chr19	30098441	30098966	-	3UTR	Gldc	Gldc:chr19:30098441:30098966:u1
chr19	30545885	30547184	-	3UTR	Dkk1	Dkk1:chr19:30545885:30547184:u1
chr19	30564487	30569237	-	3UTR	Prkg1	Prkg1:chr19:30564487:30569237:u1
chr19	31984651	31986757	-	3UTR	Asah2	Asah2:chr19:31984651:31986757:u1
chr19	32122727	32124344	-	3UTR	Sgms1	Sgms1:chr19:32122727:32124344:u1
chr19	32672563	32674243	-	3UTR	Atad1	Atad1:chr19:32672563:32674243:u1
chr19	33137740	33138121	-	3UTR	Rnls	Rnls:chr19:33137740:33138121:u1
chr19	33499049	33499143	-	3UTR	Lipo4	Lipo4:chr19:33499049:33499143:u1
chr19	33555160	33556230	-	3UTR	Lipo3	Lipo3:chr19:33555160:33556230:u1
chr19	33613149	33613721	-	3UTR	Gm8978	Gm8978:chr19:33613149:33613721:u1
chr19	33719674	33720778	-	3UTR	Lipo2	Lipo2:chr19:33719674:33720778:u1
chr19	33776037	33776533	-	3UTR	Lipo1	Lipo1:chr19:33776037:33776533:u1
chr19	34122549	34123460	-	3UTR	Ankrd22	Ankrd22:chr19:34122549:34123460:u1
chr19	34240336	34241666	-	3UTR	Acta2	Acta2:chr19:34240336:34241666:u1
chr19	34473784	34474229	-	3UTR	Ch25h	Ch25h:chr19:34473784:34474229:u1
chr19	34492316	34493979	-	3UTR	Lipa	Lipa:chr19:34492316:34493979:u1
chr19	34592888	34593642	-	3UTR	Ifit1bl1	Ifit1bl1:chr19:34592888:34593642:u1
chr19	34617049	34618813	-	3UTR	Ifit1bl2	Ifit1bl2:chr19:34617049:34618813:u1
chr19	34668401	34670630	-	3UTR	Slc16a12	Slc16a12:chr19:34668401:34670630:u1
chr19	34806936	34812327	-	3UTR	Pank1	Pank1:chr19:34806936:34812327:u1
chr19	35958418	35960399	-	3UTR	Htr7	Htr7:chr19:35958418:35960399:u2
chr19	35969304	35969304	-	3UTR	Htr7	Htr7:chr19:35969304:35969304:u1
chr19	36111965	36112706	-	3UTR	Ankrd1	Ankrd1:chr19:36111965:36112706:u1
chr19	36731731	36733414	-	3UTR	Ppp1r3c	Ppp1r3c:chr19:36731731:36733414:u1
chr19	36917550	36918463	-	3UTR	Fgfbp3	Fgfbp3:chr19:36917550:36918463:u1
chr19	37021291	37024859	-	3UTR	Cpeb3	Cpeb3:chr19:37021291:37024859:u1
chr19	37268741	37270741	-	3UTR	Ide	Ide:chr19:37268741:37270741:u1
chr19	37899036	37899728	-	3UTR	Myof	Myof:chr19:37899036:37899728:u1
chr19	38116620	38116871	-	3UTR	Rbp4	Rbp4:chr19:38116620:38116871:u1
chr19	38188479	38188757	-	3UTR	Fra10ac1	Fra10ac1:chr19:38188479:38188757:u2
chr19	38204540	38204621	-	3UTR	Fra10ac1	Fra10ac1:chr19:38204540:38204621:u1
chr19	38788128	38789544	-	3UTR	Noc3l	Noc3l:chr19:38788128:38789544:u1
chr19	39389556	39390930	-	3UTR	Cyp2c38	Cyp2c38:chr19:39389556:39390930:u1
chr19	39608859	39609076	-	3UTR	Cyp2c67	Cyp2c67:chr19:39608859:39609076:u1
chr19	39688836	39689068	-	3UTR	Cyp2c68	Cyp2c68:chr19:39688836:39689068:u1
chr19	39767073	39767305	-	3UTR	Cyp2c40	Cyp2c40:chr19:39767073:39767305:u1
chr19	39842660	39842891	-	3UTR	Cyp2c69	Cyp2c69:chr19:39842660:39842891:u1
chr19	40037940	40038236	-	3UTR	Cyp2c54	Cyp2c54:chr19:40037940:40038236:u1
chr19	40153361	40153575	-	3UTR	Cyp2c70	Cyp2c70:chr19:40153361:40153575:u1
chr19	40222239	40222584	-	3UTR	Pdlim1	Pdlim1:chr19:40222239:40222584:u1
chr19	40292040	40295048	-	3UTR	Sorbs1	Sorbs1:chr19:40292040:40295048:u1
chr19	40550257	40551147	-	3UTR	Aldh18a1	Aldh18a1:chr19:40550257:40551147:u1
chr19	40596446	40597311	-	3UTR	Tctn3	Tctn3:chr19:40596446:40597311:u2
chr19	40607113	40607157	-	3UTR	Tctn3	Tctn3:chr19:40607113:40607157:u1
chr19	40928927	40929172	-	3UTR	Blnk	Blnk:chr19:40928927:40929172:u1
chr19	41061959	41063802	-	3UTR	Opalin	Opalin:chr19:41061959:41063802:u1
chr19	41080950	41084181	-	3UTR	Tll2	Tll2:chr19:41080950:41084181:u1
chr19	41210842	41215071	-	3UTR	Tm9sf3	Tm9sf3:chr19:41210842:41215071:u1
chr19	41272752	41274295	-	3UTR	Pik3ap1	Pik3ap1:chr19:41272752:41274295:u1
chr19	41600257	41600450	-	3UTR	Slit1	Slit1:chr19:41600257:41600450:u1
chr19	41766588	41770185	-	3UTR	Arhgap19	Arhgap19:chr19:41766588:41770185:u1
chr19	41845976	41847215	-	3UTR	Frat2	Frat2:chr19:41845976:41847215:u1
chr19	41862851	41863206	-	3UTR	Rrp12	Rrp12:chr19:41862851:41863206:u1
chr19	41922980	41923981	-	3UTR	Exosc1	Exosc1:chr19:41922980:41923981:u1
chr19	41943707	41944552	-	3UTR	Mms19	Mms19:chr19:41943707:41944552:u1
chr19	42074939	42076106	-	3UTR	Morn4	Morn4:chr19:42074939:42076106:u1
chr19	42123275	42123688	-	3UTR	Avpi1	Avpi1:chr19:42123275:42123688:u1
chr19	42197971	42198684	-	3UTR	Sfrp5	Sfrp5:chr19:42197971:42198684:u1
chr19	42283035	42283561	-	3UTR	Crtac1	Crtac1:chr19:42283035:42283561:u1
chr19	42592279	42595333	-	3UTR	Loxl4	Loxl4:chr19:42592279:42595333:u1
chr19	42725858	42726918	-	3UTR	Pyroxd2	Pyroxd2:chr19:42725858:42726918:u1
chr19	42755190	42755633	-	3UTR	Hps1	Hps1:chr19:42755190:42755633:u2
chr19	42758081	42759178	-	3UTR	Hps1	Hps1:chr19:42758081:42759178:u1
chr19	42788595	42788946	-	3UTR	Hpse2	Hpse2:chr19:42788595:42788946:u1
chr19	43499753	43500417	-	3UTR	Got1	Got1:chr19:43499753:43500417:u1
chr19	43663801	43664125	-	3UTR	Slc25a28	Slc25a28:chr19:43663801:43664125:u1
chr19	43733254	43736720	-	3UTR	Cox15	Cox15:chr19:43733254:43736720:u1
chr19	43846815	43848092	-	3UTR	Dnmbp	Dnmbp:chr19:43846815:43848092:u1
chr19	43956308	43956492	-	3UTR	Cpn1	Cpn1:chr19:43956308:43956492:u1
chr19	44005022	44005440	-	3UTR	Cyp2c23	Cyp2c23:chr19:44005022:44005440:u2
chr19	44006791	44006955	-	3UTR	Cyp2c23	Cyp2c23:chr19:44006791:44006955:u1
chr19	44034943	44036926	-	3UTR	Erlin1	Erlin1:chr19:44034943:44036926:u1
chr19	44073334	44074540	-	3UTR	Chuk	Chuk:chr19:44073334:44074540:u2
chr19	44075431	44075461	-	3UTR	Chuk	Chuk:chr19:44075431:44075461:u1
chr19	44108637	44110515	-	3UTR	Cwf19l1	Cwf19l1:chr19:44108637:44110515:u1
chr19	44139247	44139681	-	3UTR	Bloc1s2	Bloc1s2:chr19:44139247:44139681:u1
chr19	44147637	44148506	-	3UTR	Pkd2l1	Pkd2l1:chr19:44147637:44148506:u1
chr19	44394450	44397918	-	3UTR	Scd1	Scd1:chr19:44394450:44397918:u1
chr19	44516957	44517308	-	3UTR	Sec31b	Sec31b:chr19:44516957:44517308:u1
chr19	44548571	44550214	-	3UTR	Ndufb8	Ndufb8:chr19:44548571:44550214:u2
chr19	44550240	44550319	-	3UTR	Ndufb8	Ndufb8:chr19:44550240:44550319:u1
chr19	45005014	45005698	-	3UTR	Mrpl43	Mrpl43:chr19:45005014:45005698:u1
chr19	45026907	45027614	-	3UTR	Pdzd7	Pdzd7:chr19:45026907:45027614:u1
chr19	45232684	45233733	-	3UTR	Lbx1	Lbx1:chr19:45232684:45233733:u1
chr19	45552276	45553249	-	3UTR	Poll	Poll:chr19:45552276:45553249:u1
chr19	45578257	45578805	-	3UTR	Fbxw4	Fbxw4:chr19:45578257:45578805:u1
chr19	45736798	45736989	-	3UTR	Fgf8	Fgf8:chr19:45736798:45736989:u1
chr19	45747734	45748051	-	3UTR	Npm3	Npm3:chr19:45747734:45748051:u2
chr19	45748164	45748170	-	3UTR	Npm3	Npm3:chr19:45748164:45748170:u1
chr19	45750255	45752143	-	3UTR	Oga	Oga:chr19:45750255:45752143:u1
chr19	45792346	45793669	-	3UTR	Kcnip2	Kcnip2:chr19:45792346:45793669:u1
chr19	45818144	45818885	-	3UTR	Armh3	Armh3:chr19:45818144:45818885:u1
chr19	46032590	46033110	-	3UTR	Ldb1	Ldb1:chr19:46032590:46033110:u1
chr19	46135686	46136017	-	3UTR	Pitx3	Pitx3:chr19:46135686:46136017:u1
chr19	46312085	46312698	-	3UTR	Psd	Psd:chr19:46312085:46312698:u1
chr19	46329812	46330687	-	3UTR	Cuedc2	Cuedc2:chr19:46329812:46330687:u1
chr19	46376813	46378436	-	3UTR	Actr1a	Actr1a:chr19:46376813:46378436:u1
chr19	46531109	46531386	-	3UTR	Arl3	Arl3:chr19:46531109:46531386:u2
chr19	46541443	46541468	-	3UTR	Arl3	Arl3:chr19:46541443:46541468:u1
chr19	46667165	46667324	-	3UTR	Cyp17a1	Cyp17a1:chr19:46667165:46667324:u1
chr19	46886831	46888817	-	3UTR	Nt5c2	Nt5c2:chr19:46886831:46888817:u1
chr19	47033617	47034628	-	3UTR	Pcgf6	Pcgf6:chr19:47033617:47034628:u1
chr19	47083471	47083569	-	3UTR	Atp5md	Atp5md:chr19:47083471:47083569:u2
chr19	47085955	47085957	-	3UTR	Atp5md	Atp5md:chr19:47085955:47085957:u1
chr19	47132232	47132756	-	3UTR	Calhm2	Calhm2:chr19:47132232:47132756:u1
chr19	47260174	47266986	-	3UTR	Sh3pxd2a	Sh3pxd2a:chr19:47260174:47266986:u1
chr19	47501033	47501559	-	3UTR	Stn1	Stn1:chr19:47501033:47501559:u1
chr19	47646341	47647225	-	3UTR	Col17a1	Col17a1:chr19:47646341:47647225:u1
chr19	47736857	47737720	-	3UTR	Cfap43	Cfap43:chr19:47736857:47737720:u1
chr19	47894590	47896506	-	3UTR	Itprip	Itprip:chr19:47894590:47896506:u1
chr19	50143301	50143939	-	3UTR	Sorcs1	Sorcs1:chr19:50143301:50143939:u3
chr19	50147661	50151343	-	3UTR	Sorcs1	Sorcs1:chr19:50147661:50151343:u2
chr19	50152953	50152977	-	3UTR	Sorcs1	Sorcs1:chr19:50152953:50152977:u1
chr19	52991180	52991590	-	3UTR	Xpnpep1	Xpnpep1:chr19:52991180:52991590:u1
chr19	53379214	53380463	-	3UTR	Smndc1	Smndc1:chr19:53379214:53380463:u1
chr19	53929659	53931344	-	3UTR	Bbip1	Bbip1:chr19:53929659:53931344:u1
chr19	55067636	55070929	-	3UTR	Gpam	Gpam:chr19:55067636:55070929:u1
chr19	55198099	55198683	-	3UTR	Gucy2g	Gucy2g:chr19:55198099:55198683:u1
chr19	55298216	55298857	-	3UTR	Zdhhc6	Zdhhc6:chr19:55298216:55298857:u1
chr19	56320041	56320194	-	3UTR	Nrap	Nrap:chr19:56320041:56320194:u1
chr19	56529161	56529501	-	3UTR	Dclre1a	Dclre1a:chr19:56529161:56529501:u1
chr19	56787485	56790962	-	3UTR	Ccdc186	Ccdc186:chr19:56787485:56790962:u1
chr19	56912354	56913381	-	3UTR	Afap1l2	Afap1l2:chr19:56912354:56913381:u1
chr19	57032733	57037223	-	3UTR	Ablim1	Ablim1:chr19:57032733:57037223:u1
chr19	58235581	58238390	-	3UTR	Gfra1	Gfra1:chr19:58235581:58238390:u1
chr19	58785801	58785995	-	3UTR	1700019N19Rik	1700019N19Rik:chr19:58785801:58785995:u1
chr19	58795750	58799360	-	3UTR	Hspa12a	Hspa12a:chr19:58795750:58799360:u1
chr19	58973358	58975196	-	3UTR	Shtn1	Shtn1:chr19:58973358:58975196:u1
chr19	59164481	59166186	-	3UTR	Vax1	Vax1:chr19:59164481:59166186:u1
chr19	59296084	59299522	-	3UTR	Pdzd8	Pdzd8:chr19:59296084:59299522:u1
chr19	59902884	59906915	-	3UTR	Rab11fip2	Rab11fip2:chr19:59902884:59906915:u1
chr19	60198586	60199435	-	3UTR	Fam204a	Fam204a:chr19:60198586:60199435:u1
chr19	60466733	60467013	-	3UTR	Prlhr	Prlhr:chr19:60466733:60467013:u1
chr19	60524696	60529046	-	3UTR	Cacul1	Cacul1:chr19:60524696:60529046:u1
chr19	60761116	60762080	-	3UTR	Eif3a	Eif3a:chr19:60761116:60762080:u1
chr19	60837277	60838972	-	3UTR	Sfxn4	Sfxn4:chr19:60837277:60838972:u1
chr19	60864066	60864665	-	3UTR	Prdx3	Prdx3:chr19:60864066:60864665:u1
chr19	61114982	61117251	-	3UTR	Zfp950	Zfp950:chr19:61114982:61117251:u3
chr19	61118131	61118813	-	3UTR	Zfp950	Zfp950:chr19:61118131:61118813:u2
chr19	61122427	61127002	-	3UTR	Zfp950	Zfp950:chr19:61122427:61127002:u1
chr19	61174686	61175458	-	3UTR	Gm7102	Gm7102:chr19:61174686:61175458:u1
chr19	61224402	61225003	-	3UTR	Csf2ra	Csf2ra:chr19:61224402:61225003:u1
chrX	3078457	3078823	+	3UTR	Btbd35f23	Btbd35f23:chrX:3078457:3078823:u1
chrX	3701815	3702183	+	3UTR	Btbd35f26	Btbd35f26:chrX:3701815:3702183:u7
chrX	3701815	3702187	+	3UTR	Btbd35f10	Btbd35f10:chrX:3701815:3702187:u6
chrX	3701815	3702192	+	3UTR	Btbd35f11	Btbd35f11:chrX:3701815:3702192:u5
chrX	3701815	3702192	+	3UTR	Btbd35f18	Btbd35f18:chrX:3701815:3702192:u3
chrX	4039250	4039622	+	3UTR	Btbd35f3	Btbd35f3:chrX:4039250:4039622:u3
chrX	4039250	4039622	+	3UTR	Btbd35f4	Btbd35f4:chrX:4039250:4039622:u3
chrX	4198158	4198535	+	3UTR	Btbd35f28	Btbd35f28:chrX:4198158:4198535:u1
chrX	4372218	4372595	+	3UTR	Btbd35f17	Btbd35f17:chrX:4372218:4372595:u1
chrX	4801987	4802359	+	3UTR	Btbd35f3	Btbd35f3:chrX:4801987:4802359:u4
chrX	4801987	4802359	+	3UTR	Btbd35f4	Btbd35f4:chrX:4801987:4802359:u4
chrX	4953717	4954077	+	3UTR	Btbd35f27	Btbd35f27:chrX:4953717:4954077:u1
chrX	5670649	5671026	+	3UTR	Btbd35f7	Btbd35f7:chrX:5670649:5671026:u1
chrX	6053028	6054751	+	3UTR	Nudt11	Nudt11:chrX:6053028:6054751:u1
chrX	6633718	6637454	+	3UTR	Shroom4	Shroom4:chrX:6633718:6637454:u1
chrX	6944725	6948363	+	3UTR	Dgkk	Dgkk:chrX:6944725:6948363:u1
chrX	7078420	7078606	+	3UTR	Akap4	Akap4:chrX:7078420:7078606:u1
chrX	7593044	7595243	+	3UTR	Foxp3	Foxp3:chrX:7593044:7595243:u1
chrX	7635120	7635196	+	3UTR	Cacna1f	Cacna1f:chrX:7635120:7635196:u1
chrX	7648884	7648887	+	3UTR	Syp	Syp:chrX:7648884:7648887:u1
chrX	7651837	7653256	+	3UTR	Syp	Syp:chrX:7651837:7653256:u2
chrX	7667732	7668186	+	3UTR	Prickle3	Prickle3:chrX:7667732:7668186:u1
chrX	7708246	7710259	+	3UTR	Gpkow	Gpkow:chrX:7708246:7710259:u1
chrX	7727860	7728201	+	3UTR	Wdr45	Wdr45:chrX:7727860:7728201:u1
chrX	7730408	7731063	+	3UTR	Praf2	Praf2:chrX:7730408:7731063:u1
chrX	7773932	7775202	+	3UTR	Tfe3	Tfe3:chrX:7773932:7775202:u1
chrX	7819532	7820567	+	3UTR	Gripap1	Gripap1:chrX:7819532:7820567:u1
chrX	7836504	7838278	+	3UTR	Kcnd1	Kcnd1:chrX:7836504:7838278:u1
chrX	7874355	7876626	+	3UTR	Otud5	Otud5:chrX:7874355:7876626:u1
chrX	7882518	7883432	+	3UTR	Pim2	Pim2:chrX:7882518:7883432:u1
chrX	7892887	7894027	+	3UTR	Slc35a2	Slc35a2:chrX:7892887:7894027:u1
chrX	7894219	7894492	+	3UTR	Slc35a2	Slc35a2:chrX:7894219:7894492:u2
chrX	7906577	7907652	+	3UTR	Timm17b	Timm17b:chrX:7906577:7907652:u1
chrX	7923104	7924410	+	3UTR	Pcsk1n	Pcsk1n:chrX:7923104:7924410:u1
chrX	8279854	8280176	+	3UTR	Slc38a5	Slc38a5:chrX:8279854:8280176:u1
chrX	8335650	8335653	+	3UTR	Ssxb10	Ssxb10:chrX:8335650:8335653:u1
